-0.046457,-0.33942,0.36895,0.11697,0.92341,-0.36548,-0.003663,-0.28265
0.11649,-0.18363,-0.02372,-0.55028,0.043816,-0.36994,-0.49194,-0.77582
0.46014,0.35776,0.30999,0.59086,0.55702,0.48566,0.0463,-0.011266
0.62248,-0.33737,0.61901,-0.38731,0.18891,-0.19547,-0.0083827,0.47423
-0.24657,-0.13877,0.44382,-0.67665,-0.67912,0.26912,0.075813,-0.24306
-0.032089,0.013508,0.13914,0.58103,-0.38271,-0.084282,0.015686,-0.90628
0.33397,0.26317,-0.7617,0.035178,0.16435,0.49711,0.41241,0.35624
-0.56786,0.57107,-0.077635,0.24738,0.46701,0.17256,-0.55571,0.24666
0.22333,0.40083,0.74972,0.62743,-0.022863,0.080408,-0.15755,0.36775
0.38077,0.17511,0.029567,-0.71827,-0.075016,-0.63736,0.21617,-0.42699
-0.58785,0.5251,-0.23055,-0.28787,-0.35819,-0.031924,0.61236,0.26776
-0.5321,-0.42434,-0.36993,-0.42706,0.0056882,0.55554,-0.45527,0.187
0.15325,-0.52931,0.25331,-0.012017,-0.82252,0.50422,-0.154,-0.10424
0.26805,-0.25929,-0.056941,0.23501,0.58627,-0.27791,0.68084,-0.50128
-0.022073,-0.54037,-0.26659,0.5156,-0.035462,0.023136,0.83064,-0.11034
-0.52583,-0.47978,0.52715,0.27817,0.49542,-0.27175,-0.08992,0.37948
-0.26225,0.13615,-0.57257,-0.2067,0.091201,0.92854,0.058875,-0.038708
0.5852,0.4453,-0.25416,0.15431,-0.45689,-0.21598,-0.64153,0.1929
-0.11471,0.11947,-0.51317,-0.10723,-0.1119,-0.040988,0.98394,-0.22071
0.52544,0.61628,-0.066308,-0.3683,-0.37959,-0.57279,0.03688,0.25273
0.239,-0.043497,-0.35135,-0.062668,-0.28796,-0.03235,-0.94386,-0.41485
-0.56493,0.70563,0.04044,-0.34193,0.25106,0.39176,0.1052,0.41249
-0.47585,-0.71483,0.21234,0.46289,-0.1973,-0.072233,0.38724,0.37745
0.41729,0.54556,-0.41221,-0.36815,0.13851,-0.20076,0.66517,0.23276
-0.53557,0.25381,-0.46508,0.23521,-0.29476,-0.69647,0.34052,0.15016
0.18211,0.073442,0.030145,0.51031,0.32601,0.51081,0.095678,-0.81061
-0.15128,-0.71577,-0.58247,-0.17949,0.11632,-0.15909,-0.41419,0.46501
-0.084399,-0.072908,0.035488,-0.25739,-0.45067,0.35784,0.12634,-0.95198
-0.93924,-0.013176,0.2188,0.042179,-0.28684,-0.030286,0.22815,0.51583
-0.55701,0.28064,-0.36666,0.43139,0.10598,-0.59003,-0.50469,0.098447
0.93899,-0.015495,-0.13727,-0.13147,0.25567,-0.15694,0.29321,0.48918
0.40606,-0.25007,-0.85667,-0.033255,0.061093,-0.2325,0.13322,0.5435
-0.020576,-0.82019,0.29347,-0.53099,0.13322,-0.084421,-0.37624,0.35453
0.050552,0.053668,0.72446,-0.88856,0.010432,-0.030536,0.033191,0.10659
0.40747,0.26858,0.66091,-0.12867,0.71588,0.094329,0.22008,0.2683
0.44498,0.22239,-0.67308,0.21953,-0.072443,0.49776,-0.4946,0.29495
-0.35245,0.08201,-0.057306,0.20555,-0.59112,-0.39125,0.61955,-0.52012
-0.18308,0.28752,0.020657,0.67326,0.15385,-0.21821,-0.61231,-0.56323
-0.14669,0.26291,0.51289,0.70867,-0.62894,-0.24315,-0.08492,-0.1246
-0.24877,-0.17603,-0.044618,-0.59836,0.080572,0.51131,-0.47601,-0.62122
-0.13667,0.1373,0.79404,-0.07756,-0.76333,-0.058464,0.071351,0.26096
0.68129,-0.60676,0.24684,0.093426,-0.34944,0.23128,-0.15217,0.48229
-0.34886,0.04749,-0.2604,-0.0088678,0.44662,0.13691,-0.87538,-0.39622
0.029428,0.93525,-0.15511,0.27937,-0.060872,-0.061395,-0.33158,0.48811
-0.50316,0.20005,0.070867,-0.74837,0.0051716,0.61201,0.23845,-0.20885
0.31064,0.15578,-0.28848,0.06199,0.41846,0.51752,0.73748,-0.37242
0.25279,-0.42496,-0.46377,0.15456,-0.33773,0.85263,-0.091965,0.019488
-0.31875,0.26262,0.4825,-0.05006,0.90172,0.22616,-0.24541,-0.054642
0.65954,-0.15485,0.11481,0.68034,-0.19731,0.59764,-0.030898,0.035454
-0.62712,-0.35196,0.15813,-0.35617,0.58723,0.018649,-0.55188,0.12064
-0.43328,-0.65747,-0.35737,-0.025466,-0.36964,0.50078,0.28268,0.34301
0.0050412,0.60456,-0.055757,-0.089948,0.65203,0.71408,0.10458,-0.1031
-0.032096,0.57236,0.18168,-0.78342,-0.1027,-0.04296,0.57685,-0.11311
-0.43708,0.68888,0.55593,0.10992,-0.16516,-0.10486,-0.0022891,0.55526
0.28097,-0.42169,-0.3955,-0.38268,0.17386,-0.73126,-0.455,-0.041341
-0.26582,-0.37472,-0.017884,0.20327,-0.6604,0.43773,0.56963,-0.35835
0.54948,-0.70088,0.00067254,0.35523,0.26236,0.012693,0.4411,0.38785
0.049929,0.012774,0.045231,-0.21977,0.40459,-0.051009,0.20218,-1.0359
0.048196,0.11999,-0.43229,-0.0546,-0.13338,-0.98472,0.0064999,-0.37317
0.2637,-0.012792,0.38447,-0.66347,0.68401,-0.2159,0.20201,-0.3469
0.48342,0.062235,0.37572,-0.12301,-0.86442,-0.11428,-0.4139,-0.088772
-0.34314,-0.31676,-0.17965,0.3897,0.41062,-0.82253,-0.054432,-0.28806
0.6591,0.67524,0.32853,-0.012028,0.046139,0.017494,0.029022,0.57587
0.028308,0.47155,0.090896,0.020387,-0.7702,-0.63398,-0.054927,-0.32148
0.24735,-0.5872,-0.37315,0.030754,0.43606,-0.68023,0.34475,0.12424
0.18576,-0.42128,0.60782,0.80663,0.014846,0.10478,0.24999,0.16602
-0.44104,-0.33425,0.79785,-0.30968,-0.082311,0.092768,-0.037995,0.52708
-0.71372,-0.22587,-0.64956,0.070131,-0.033747,-0.12422,0.11689,0.56199
-0.14884,0.3587,-0.87675,0.0821,-0.0033576,-0.16339,-0.35235,0.50619
0.31142,0.23827,-0.15056,0.54604,-0.12,0.52495,-0.62152,-0.42719
-0.40082,-0.073033,0.4184,0.88957,0.20658,-0.37076,-0.017792,-0.14319
0.54612,-0.48424,-0.048405,-0.47662,-0.37371,-0.11613,-0.63666,0.11228
