-0.73271,-0.59554,0.051265,0.052831,-0.32506,0.15536,0.27048,0.48313
-9.142e-16,0.42585,0.8053,-0.55283,5.6379e-18,3.3404e-16,0.13717,0.42313
0.73271,-0.59554,0.051265,0.052831,0.32506,-0.15536,0.27048,0.48313
-0.37352,-0.67322,0.18651,0.19717,0.60657,-0.4925,-0.095872,0.21738
-0.20383,0.05949,0.78205,0.48584,-0.60657,-0.084848,0.05949,0.24889
6.193e-16,0.46223,-0.66326,-0.23584,4.0246e-16,1.1449e-16,0.7509,0.24555
0.4925,0.095872,-0.095001,0.19717,0.60657,0.37352,0.67322,-0.27021
0.52888,-0.38455,0.345,-0.69717,-0.28151,-0.24021,-0.38455,0.12587
-0.52888,-0.38455,0.345,-0.69717,0.28151,0.24021,-0.38455,0.12587
-0.15536,-0.27048,-0.39277,0.052831,-0.32506,0.73271,0.59554,-0.28596
0.20383,0.05949,0.78205,0.48584,0.60657,0.084848,0.05949,0.24889
0.81756,0.34816,0.34904,0.19717,-0.28151,0.048465,-0.22919,0.49889
-0.60657,0.14434,-0.60377,-0.23584,0.11898,0.60657,-0.14434,0.34858
0.24021,0.38455,0.063493,-0.69717,-0.28151,-0.52888,0.38455,-0.36172
0.28151,-0.14434,0.42075,-0.55283,0.76909,-0.28151,0.14434,-0.24292
-0.048465,0.22919,-0.25753,0.19717,-0.28151,-0.81756,-0.34816,-0.55172
0.37352,-0.67322,0.18651,0.19717,-0.60657,0.4925,-0.095872,0.21738
-0.24021,0.38455,0.063493,-0.69717,0.28151,0.52888,0.38455,-0.36172
-7.2164e-16,-0.7509,-0.54428,-0.23584,-2.6368e-16,1.0755e-15,-0.46223,0.45162
0.12615,0.87705,-0.0082244,0.052831,0.44404,0.4512,0.011024,0.38009
0.15536,-0.27048,-0.39277,0.052831,0.32506,-0.73271,0.59554,-0.28596
3.1919e-16,-0.57735,0.18301,0.78868,5.2042e-16,-9.541e-17,0.57735,-0.10566
-0.12615,0.87705,-0.0082244,0.052831,-0.44404,-0.4512,0.011024,0.38009
-0.28151,-0.14434,0.42075,-0.55283,-0.76909,0.28151,0.14434,-0.24292
0.084848,-0.05949,0.17548,0.48584,-0.60657,0.20383,-0.05949,-0.80172
0.60657,0.14434,-0.60377,-0.23584,-0.11898,-0.60657,-0.14434,0.34858
-0.57735,4.3281e-15,-0.68301,0.21132,2.923e-16,-0.57735,-5.1348e-15,0.39434
0.048465,0.22919,-0.25753,0.19717,0.28151,0.81756,-0.34816,-0.55172
-0.81756,0.34816,0.34904,0.19717,0.28151,-0.048465,-0.22919,0.49889
0.57735,6.467e-15,-0.68301,0.21132,5.1001e-16,0.57735,-5.1209e-15,0.39434
-0.4925,0.095872,-0.095001,0.19717,-0.60657,-0.37352,0.67322,-0.27021
-2.6455e-16,-0.13717,0.036206,-0.55283,1.5057e-15,-4.2674e-16,-0.42585,-0.90898
0.4512,-0.011024,-0.33328,0.052831,-0.44404,0.12615,-0.87705,-0.18292
-0.4512,-0.011024,-0.33328,0.052831,0.44404,-0.12615,-0.87705,-0.18292
1.7e-16,0.57735,0.18301,0.78868,-1.3115e-15,-7.841e-16,-0.57735,-0.10566
-0.084848,-0.05949,0.17548,0.48584,0.60657,-0.20383,-0.05949,-0.80172
