-0.0097063,-0.62031,-0.12358,0.11186,-0.60127,0.73063,0.14779,-0.059056
-0.56448,0.033077,-1.1102e-16,-0.70072,0.020513,0.70072,0.020513,-0.17532
0.30613,0.12489,0.35757,-0.54535,-0.7544,-0.30923,-0.1928,-0.3112
-0.0097063,-0.62031,0.12358,-0.73063,0.14779,-0.11186,-0.60127,-0.059056
-0.0020294,0.011722,8.5001e-17,0.1173,-0.09874,-0.1173,-0.09874,-1.1341
0.30613,0.12489,-0.35757,0.30923,-0.1928,0.54535,-0.7544,-0.3112
-0.77595,-0.62589,-3.8858e-16,-0.073961,-0.026111,0.073961,-0.026111,0.57201
0.51375,-0.26493,0.72413,0.23161,-0.43456,0.14183,-0.098077,0.45013
0.055005,0.22285,-0.80743,-0.008293,0.10103,0.68944,0.23145,0.29922
0.017794,0.25765,0.27805,-0.09927,0.89787,0.34913,0.063195,-0.49741
0.055005,0.22285,0.80743,-0.68944,0.23145,0.008293,0.10103,0.29922
-0.53154,0.0072809,0.44608,0.2411,-0.79979,-0.11752,0.37136,0.047278
0.63314,-0.59477,6.1062e-16,0.17587,0.44409,-0.17587,0.44409,0.3499
0.51375,-0.26493,-0.72413,-0.14183,-0.098077,-0.23161,-0.43456,0.45013
0.3655,-0.12592,0.24986,0.86473,0.13707,0.42075,0.22387,-0.35745
0.017794,0.25765,-0.27805,-0.34913,0.063195,0.09927,0.89787,-0.49741
-0.35579,0.74622,0.37344,0.30889,0.3774,0.1341,-0.28485,0.4165
-0.53154,0.0072809,-0.44608,0.11752,0.37136,-0.2411,-0.79979,0.047278
0.3655,-0.12592,-0.24986,-0.42075,0.22387,-0.86473,0.13707,-0.35745
-0.35579,0.74622,-0.37344,-0.1341,-0.28485,-0.30889,0.3774,0.4165
-0.36113,-0.34774,-0.44986,0.38021,-0.038654,-0.55365,0.65337,0.01198
-0.06866,0.56169,-1.6653e-16,0.52485,-0.4646,-0.52485,-0.4646,-0.17458
-0.36113,-0.34774,0.44986,0.55365,0.65337,-0.38021,-0.038654,0.01198
0.77798,0.61417,1.3323e-15,-0.043342,0.12485,0.043342,0.12485,0.56209
